F1,F7,F8,F9,F11,F12,F15,F16,F17,F19,F20,F22,F24,F25,F26,F27,F28,F29,F30,F32,F33,F34,F35,Classe
0.0,2.25,1.9166666666666667,0.0,12.0,2.0,18.0,0.9953784385316868,1.941545775921856,15.0,11.0,12.0,1.5343293866268306,1.6051133570215186,1.5789412767913678,1.7044788755319202,4.932630027926818,5.093791947610586,27.343048201175485,23.0,50.0,20.0,4.156304282370468,0
0.0,2.8,2.2,1.0,8.0,0.0,18.0,0.9895875209335164,1.4560219778561034,18.0,12.0,10.0,2.08806130178211,2.0396078054371136,2.085665361461421,1.769054250308142,4.105266665938179,5.047562425683712,19.46066215735138,28.0,50.0,26.0,4.466405641207214,0
0.0,1.4736842105263157,1.1578947368421053,3.0,28.0,0.0,16.0,0.9895875209335164,4.057388322554299,9.0,3.0,18.0,0.5954583420518295,0.488085183973458,0.5668594533825794,1.6232333871683666,6.160202995453879,4.619203329369796,40.83646468739694,25.0,46.0,15.0,3.4620672529236014,1
0.0,2.1666666666666665,2.0,1.0,11.0,0.0,18.0,0.9988455357066628,2.071134954559939,14.0,12.0,11.0,1.863389981249825,1.8708286933869709,1.8689717910004835,2.5594990609827133,4.559976510926589,8.423973060246865,22.248822268853942,25.0,47.0,24.0,4.265424934732508,1
-1.0,1.9230769230769231,1.9230769230769231,2.0,14.0,2.0,18.0,0.9999999997114608,2.1376622745419818,12.0,12.0,12.0,1.3846153846153846,1.1409536133993328,1.268647884805434,1.50068917991231,5.279426215499317,4.885326557093424,32.15928430195608,28.0,48.0,26.0,4.604764945046352,0
0.0,2.75,1.4166666666666667,0.0,9.0,4.0,17.0,0.924818704684491,1.7915356541246954,21.0,5.0,11.0,1.299038105676658,0.4930066485916347,1.1873172373979173,1.481863188959928,3.935154778248197,5.550753476182386,17.254229832933888,26.0,47.0,17.0,3.9239139359380153,0
-1.0,1.7857142857142858,1.6666666666666667,3.0,16.0,4.0,18.0,0.9999999997114608,2.569747069265768,11.0,10.0,14.0,1.5665508713900935,0.699205898780101,1.200475530036497,2.933855026205264,5.031038788984197,13.069494820769208,28.25358183527931,30.0,48.0,26.0,4.501397825434102,0
1.0,1.5,2.071428571428572,3.0,18.0,2.0,17.0,0.9814538947451146,2.593530412391573,7.0,15.0,14.0,0.823754471047914,1.4374722712498649,1.2058530725810097,1.2719912743458404,6.122285994125953,3.247386888273315,40.942125369250974,24.0,50.0,18.0,3.944666510772432,1
-1.0,1.3157894736842106,1.3888888888888888,6.0,32.0,0.0,18.0,0.9999999997114608,4.502488200983985,6.0,7.0,18.0,0.9206766149755738,0.9509579315902048,0.9362436797669608,2.4110147241358773,6.696704815056409,6.948066666666671,46.47649127095195,22.0,49.0,19.0,3.5647033558391743,1
0.0,11.0,1.2,0.0,4.0,13.0,13.0,0.5293608649988253,0.6225752966509353,40.0,1.0,4.0,4.743416490252569,0.4,5.813989089756057,0.719391423111886,4.827247553133164,1.6231078866756912,28.65466936326428,20.0,48.0,8.0,1.9440861654153403,1
-1.0,1.4705882352941178,1.3888888888888888,4.0,27.0,1.0,17.0,0.9999999997114608,3.8327535793473606,8.0,7.0,17.0,0.7759356446042893,0.8906233078822998,0.8378787599208675,1.6831778901466046,6.485392015849818,4.367225527312059,44.37437423567895,23.0,49.0,18.0,3.8084781954139455,1
0.0,2.0,1.8461538461538465,2.0,15.0,0.0,18.0,0.9988455357066628,2.238213573366045,13.0,11.0,12.0,1.3008872711759818,1.4058205294228512,1.356553237580646,1.341223446856029,5.597690944070592,3.419557283320064,35.39233590063451,30.0,44.0,27.0,4.697474999535273,0
1.0,1.5714285714285714,2.1538461538461537,1.0,12.0,5.0,18.0,0.9895875209335164,2.351254984045754,8.0,15.0,13.0,0.4948716593053935,1.656973786810617,1.238389147948184,2.7397667165147985,4.620972052034711,11.523729442750124,22.57612528205877,30.0,48.0,22.0,4.308903195602073,0
1.0,1.6153846153846154,2.230769230769231,1.0,13.0,4.0,18.0,0.9814538947451146,2.1469979040511427,8.0,16.0,12.0,0.737820234355803,1.7608497141937842,1.3846153846153846,2.224279835390946,4.792297371572902,8.030978509373568,25.818266296280285,33.0,48.0,25.0,4.550629619053459,0
0.0,2.583333333333333,1.7272727272727273,1.0,7.0,1.0,17.0,0.9580420219377606,1.69952934661335,19.0,8.0,11.0,1.1873172373979173,0.616575453011388,1.048898963636071,0.5529693370839404,3.906494665583444,2.125642115704822,17.617835150179104,27.0,49.0,22.0,4.0999979678969245,0
1.0,1.6666666666666667,2.5,2.0,13.0,5.0,17.0,0.9709505941661296,2.0023985617254123,8.0,18.0,12.0,1.178511301977579,2.39791576165636,1.9346977943739831,2.920176929117582,5.215660361374948,11.958560654823572,31.279859223736928,28.0,50.0,27.0,4.528465488430548,1
0.0,3.7142857142857135,3.4285714285714284,2.0,11.0,3.0,17.0,0.9988455357066628,1.5497096502248415,19.0,17.0,7.0,4.919764387920733,5.948760803902003,5.460432815318969,1.8969502787633807,6.620672406966486,4.894328516796043,45.79769249991454,18.0,50.0,13.0,2.8492505273814155,1
1.0,2.0,2.333333333333333,1.0,10.0,2.0,18.0,0.9895875209335164,1.675828153481138,11.0,16.0,11.0,1.044465935734187,1.5456030825826172,1.3400900006454295,1.089923038729928,4.327530646606958,3.6199734072022194,22.59056304137822,34.0,48.0,31.0,4.805745651521058,0
0.0,1.8571428571428568,1.6,1.0,16.0,3.0,18.0,0.9988455357066628,2.5305335405799307,12.0,9.0,14.0,1.3552618543578767,0.7118052168020874,1.0794810925861056,2.2088179362579554,5.067882343122759,8.87067471886714,29.122923812442146,32.0,48.0,26.0,4.604764945046351,0
0.0,1.2857142857142858,1.15,4.0,32.0,0.0,17.0,0.9953784385316868,4.628995571395592,6.0,3.0,20.0,0.4517539514526256,0.3570714214271425,0.4139161645970034,1.3552879972742162,6.217234799462829,2.836805555555556,41.36659017744225,27.0,49.0,12.0,3.27523199947958,1
-1.0,2.083333333333333,2.083333333333333,2.0,10.0,0.0,18.0,0.9999999997114608,1.8247191564731269,13.0,13.0,11.0,1.2555432644432805,1.0374916331657276,1.151689580090438,0.6553843283538684,4.0514262233836655,1.9577588333653124,18.845322118773986,31.0,46.0,27.0,4.631832608042798,0
0.0,1.8,1.6428571428571428,2.0,17.0,2.0,18.0,0.9953784385316868,2.554133904085689,12.0,9.0,14.0,1.2220201853215575,0.8112726208286106,1.0470501000475156,1.469565738525242,5.542732206609343,4.512850494774632,34.6346397993039,31.0,49.0,27.0,4.631832608042798,1
0.0,1.9333333333333331,1.5,0.0,16.0,3.0,16.0,0.9814538947451146,2.616027522790997,14.0,7.0,14.0,1.4817407180595248,0.6267831705280087,1.1713991552733125,2.3499794983551765,5.020208529098768,8.360973360686518,27.508120889273577,28.0,49.0,23.0,4.381620107948733,0
0.0,3.1,1.9,0.0,7.0,4.0,17.0,0.9580420219377606,1.3564659966250534,21.0,9.0,9.0,2.118962010041709,0.9433981132056604,1.746424919657298,1.5769921338480306,3.865543459191434,5.403117441547972,17.335538752362954,31.0,47.0,26.0,4.4393379782107685,0
0.0,5.714285714285714,1.4285714285714286,0.0,7.0,11.0,14.0,0.7219280945988233,1.020588065773846,33.0,3.0,6.0,4.266624149448022,0.7284313590846836,3.7361990944634345,1.6275436383141832,5.7411555506157175,4.782715194418794,37.632277885139466,27.0,44.0,16.0,3.1718648798673303,1
0.0,2.333333333333333,1.6923076923076923,2.0,18.0,2.0,18.0,0.9895875209335164,2.539685019840059,16.0,9.0,12.0,2.460803843372233,1.6354070481130227,2.0976176963403037,2.236303163866934,6.545400584754549,6.822314049586777,45.09446547683432,26.0,49.0,21.0,4.12832696763562,1
1.0,1.0909090909090908,1.181818181818182,6.0,38.0,0.0,16.0,0.9988455357066628,5.368947755380005,2.0,4.0,21.0,0.2874797872880344,0.3856946079199349,0.3431742925123068,2.1192517713040697,6.622887990222122,5.491228070175438,45.7160712088564,22.0,48.0,12.0,2.939507788271281,1
0.0,1.4736842105263157,1.2222222222222223,3.0,24.0,0.0,16.0,0.9895875209335164,3.7884561499375966,9.0,4.0,18.0,0.4993069989739546,0.415739709641549,0.4773924792609647,0.6227523687795278,5.299507596968428,1.3878205128205132,30.61464254659427,25.0,48.0,15.0,3.727836761836844,1
1.0,1.8461538461538465,2.0,1.0,11.0,0.0,17.0,0.9988455357066628,2.0023985617254123,11.0,13.0,13.0,0.8634593969478326,1.0377490433255416,0.9576845844606716,0.6793680904459196,4.125690605888488,2.3742351716961494,19.411893817169204,30.0,50.0,26.0,4.517808423307221,0
0.0,2.3846153846153846,1.5833333333333333,0.0,13.0,2.0,18.0,0.9580420219377606,2.080865204668481,18.0,7.0,12.0,1.6888075692384727,0.8620067027323834,1.4142135623730951,1.442497833620557,4.967732856912203,3.98,27.99217554096507,31.0,49.0,25.0,4.441508966691418,0
1.0,8.0,8.666666666666666,0.0,0.0,0.0,15.0,0.9988455357066628,0.5153639490690051,21.0,23.0,3.0,0.816496580927726,0.4714045207910317,0.7453559924999299,-0.6260990336999436,4.548896665419827,2.040000000000002,23.21933517201336,19.0,50.0,10.0,2.84221263157627,1
1.0,1.75,2.4166666666666665,1.0,12.0,4.0,18.0,0.9814538947451146,1.889338508579127,9.0,17.0,11.0,1.0103629710818451,1.9346977943739836,1.578941276791368,2.212558830149681,4.93301935630747,8.526167549910383,28.552362788232568,28.0,46.0,29.0,4.7081320646586,1
1.0,1.4,1.9333333333333331,2.0,17.0,2.0,18.0,0.9814538947451146,2.6758176320519307,6.0,14.0,14.0,0.6110100926607788,1.1813363431112902,0.9775252199076784,1.7763573493184426,5.216178312098981,5.946457544618713,30.16756655535094,30.0,47.0,24.0,4.377278130987435,0
0.0,1.8666666666666667,1.5714285714285714,1.0,19.0,1.0,18.0,0.9895875209335164,2.7429181540833487,13.0,8.0,14.0,1.4079141387961918,1.1157499537009508,1.2837593426887093,1.9910687753256269,6.135395718279877,6.180534472742268,40.81397776423825,30.0,49.0,26.0,4.544876086303667,0
0.0,1.8,1.5333333333333334,3.0,20.0,2.0,17.0,0.9953784385316868,2.884441020371192,12.0,8.0,15.0,1.4236104336041748,0.8844332774281067,1.1925695879998877,2.078844447831836,6.152371887940398,6.9580078125,41.03735207100588,31.0,50.0,25.0,4.455748576083887,1
0.0,2.727272727272727,1.818181818181818,0.0,9.0,2.0,17.0,0.9709505941661296,1.6390240998838306,19.0,9.0,10.0,1.4826824027545538,0.8331955809010618,1.28564869306645,0.6374567632396722,4.208143347379189,2.4147499999999997,20.151933583087285,26.0,46.0,20.0,4.191296466597355,1
0.0,2.1538461538461537,1.8333333333333333,1.0,14.0,1.0,18.0,0.9895875209335164,2.090454496036687,15.0,10.0,12.0,1.4058205294228512,1.1426091000668408,1.296148139681572,0.8817334283548109,5.536772377167793,2.2959183673469394,35.02780556006472,26.0,49.0,22.0,4.32173124920605,1
-1.0,1.9230769230769231,1.9230769230769231,1.0,16.0,0.0,18.0,0.9999999997114608,2.426849809938802,12.0,12.0,12.0,1.206491318566009,1.206491318566009,1.206491318566009,0.6733432116010377,5.470556259615709,1.7084076938330357,33.71522324268304,30.0,46.0,16.0,3.855539000552653,1
1.0,1.8461538461538465,1.8571428571428568,2.0,17.0,2.0,18.0,0.9988455357066628,2.491666109253004,11.0,12.0,13.0,1.874778093377529,1.3552618543578767,1.6262591407481592,2.564645153771965,5.890710269913868,9.208625669323874,38.31449965050227,29.0,49.0,28.0,4.681064401662153,0
1.0,1.6428571428571428,1.9285714285714288,1.0,14.0,2.0,17.0,0.9953784385316868,2.333752343330372,9.0,13.0,14.0,0.6102859818083951,1.2797480619406367,1.0126747770541304,1.4696454921471684,4.776696359334328,4.844657310462611,25.447407038929786,30.0,50.0,25.0,4.474330162437656,0
0.0,1.8,1.6428571428571428,2.0,18.0,1.0,18.0,0.9953784385316868,2.6312734559524604,12.0,9.0,14.0,1.222020185321557,0.9715336077668174,1.110965771971518,1.4643733296251935,5.907262264137539,4.113941884682639,38.59749964653876,29.0,47.0,24.0,4.360867533114316,1
1.0,2.0,2.1666666666666665,1.0,10.0,3.0,18.0,0.9988455357066628,1.889338508579127,12.0,14.0,12.0,0.9128709291752768,1.404358295529393,1.1873172373979173,1.3325013369695669,4.0789499720889975,5.341090538474606,18.57116994326912,29.0,50.0,24.0,4.377278130987436,0
-1.0,2.083333333333333,1.9230769230769231,1.0,12.0,2.0,18.0,0.9999999997114608,1.972308292331602,13.0,12.0,12.0,1.114924013354971,1.4390989949130544,1.296148139681572,1.432816821076568,4.715678195132028,4.5068027210884365,25.53792930260836,31.0,49.0,25.0,4.474330162437656,0
0.0,1.4444444444444444,1.3333333333333333,5.0,27.0,0.0,17.0,0.9988455357066628,3.85766768916142,8.0,6.0,17.0,0.7617394000445605,0.6666666666666666,0.7179359990733382,1.518917698351438,6.356619211821818,3.6452006167306097,43.11758199626874,29.0,47.0,20.0,4.014302782900043,1
0.0,2.888888888888889,2.6666666666666665,1.0,6.0,1.0,17.0,0.9988455357066628,1.109233969908964,17.0,15.0,9.0,1.7284832429004495,1.8257418583505536,1.7812466157646,0.8677135136372387,3.652188311303068,2.8448424654423223,16.44032494533795,32.0,50.0,25.0,4.49564429268431,0
0.0,2.888888888888889,2.4,0.0,6.0,1.0,16.0,0.9988455357066628,1.214742771124817,17.0,14.0,9.0,1.523478800089121,1.8,1.69241423061195,1.1085389508416077,3.4605481035341503,3.507856664509202,14.22443277366036,31.0,49.0,23.0,4.4250983688183,0
0.0,2.1538461538461537,1.6923076923076923,2.0,16.0,1.0,17.0,0.9895875209335164,2.33443783382638,15.0,9.0,12.0,1.790837957972741,1.1357556200179535,1.517160224870463,1.7161784078303866,5.917267803944109,4.7753781695865065,38.80065126340895,30.0,43.0,29.0,4.7081320646586,0
0.0,1.8125,1.2352941176470589,2.0,22.0,0.0,17.0,0.9814538947451146,3.3082321563034243,13.0,4.0,16.0,0.9499177595981664,0.9411764705882354,0.9884549351697024,2.5936255067236225,5.682458474853093,9.428168635875403,35.43754696823427,26.0,49.0,18.0,3.650627653482639,1
1.0,1.4375,1.8,1.0,19.0,0.0,17.0,0.9953784385316868,2.841760018017004,7.0,12.0,15.0,0.8637671850678283,0.9092121131323904,0.9043771463791088,1.362494420050434,5.642142279006842,3.803886719888121,35.52070002471883,30.0,49.0,26.0,4.482816239080334,0
1.0,1.411764705882353,1.4444444444444444,5.0,30.0,1.0,17.0,0.9988455357066628,4.210700654285461,7.0,8.0,17.0,1.140630554686195,1.0122703976827,1.0766539246523867,2.2453872826048658,6.73764826698975,6.399523903987307,46.892783556315216,25.0,46.0,16.0,3.583162369835679,1
0.0,2.4545454545454546,2.090909090909091,0.0,8.0,2.0,18.0,0.9953784385316868,1.5252540771950096,16.0,12.0,11.0,1.4373989364401722,1.1642044068059725,1.320530822393995,1.0297061618164447,3.732428861194271,3.6151703690393298,16.3615203706892,33.0,50.0,28.0,4.681064401662154,0
0.0,4.1,1.0,0.0,9.0,4.0,14.0,0.6800770454397409,1.5477725931156685,31.0,0.0,9.0,0.8306623862918076,0.0,1.661024614532579,0.1824820432233132,4.4969917536355,1.240225964097353,22.885730116723984,19.0,46.0,6.0,2.516108422554711,1
0.0,1.588235294117647,1.2777777777777777,2.0,25.0,1.0,17.0,0.9953784385316868,3.5958309192730407,10.0,5.0,17.0,0.8442764761416073,0.6502611061510903,0.766651877999928,1.7624563572654584,6.234856438605076,5.251736111111108,41.81077657132911,27.0,49.0,23.0,4.1319095119047615,1
0.0,2.230769230769231,1.5,1.0,13.0,4.0,18.0,0.9814538947451146,2.2821919288263204,16.0,7.0,13.0,1.624516313995606,0.6267831705280087,1.26794390878694,2.568762803281006,4.6729153389026,10.518713089261372,23.68102304783856,27.0,48.0,25.0,4.51205489055743,0
1.0,1.4666666666666666,2.0,2.0,15.0,3.0,16.0,0.9895875209335164,2.5226176880375677,7.0,14.0,14.0,0.6182412330330469,1.3093073414159542,1.047050100047516,2.370765086709381,4.783688982922644,9.938248455446756,25.262732552755285,29.0,49.0,25.0,4.53421902118034,0
1.0,1.263157894736842,1.4444444444444444,5.0,32.0,0.0,17.0,0.9988455357066628,4.484685050257153,5.0,8.0,18.0,0.90856192113853,1.11665284679121,1.019173385673773,2.933044035175586,6.770069625611477,10.132917326876631,47.21355072497972,24.0,49.0,21.0,3.6516598775783047,1
1.0,1.8333333333333333,2.1538461538461537,0.0,10.0,2.0,18.0,0.9895875209335164,1.9313207915827968,10.0,15.0,12.0,1.3437096247164249,0.9483713850721502,1.1661903789690602,1.6645450910890562,4.189440123192778,6.1851211072664345,19.43250508520869,29.0,47.0,26.0,4.53421902118034,0
-1.0,1.5625,1.4705882352941178,2.0,21.0,1.0,18.0,0.9999999997114608,3.140764238207001,9.0,8.0,16.0,0.6091746465505602,0.9150793638884732,0.7832029080800051,1.463661159142039,5.687250235308675,4.399530280755854,35.78426999902546,28.0,49.0,22.0,4.176297424512728,1
0.0,2.142857142857143,1.5384615384615383,2.0,18.0,5.0,18.0,0.9709505941661296,2.6016148831062607,16.0,7.0,13.0,2.3255457994428155,0.8426500884694864,1.799253007628314,2.778285570725194,6.1388573379530165,10.3878619649526,40.747247684106256,26.0,41.0,22.0,4.14039558854744,1
1.0,1.7692307692307692,2.076923076923077,1.0,9.0,0.0,18.0,0.9953784385316868,2.1188676221038443,10.0,14.0,12.0,0.890448992522325,0.8284868934053083,0.8736782070461959,0.8415472616275143,4.488195952893602,3.154317649179736,22.41043299436247,30.0,47.0,27.0,4.53421902118034,0
1.0,1.15,1.35,6.0,34.0,2.0,15.0,0.9953784385316868,4.77912125813941,3.0,7.0,20.0,0.4769696007084728,0.9096702699330126,0.733143914930759,3.7588990338256334,6.706711843158966,18.044889129259055,46.583739468349,22.0,50.0,17.0,3.409249326357417,1
1.0,2.0,2.1666666666666665,1.0,11.0,4.0,18.0,0.9988455357066628,1.9518196638009364,12.0,14.0,12.0,1.6832508230603465,0.8975274678557507,1.3514395616855712,1.8742629541177904,4.379385044188632,7.559181136058059,21.500538968641017,29.0,50.0,22.0,4.224117662343592,0
0.0,2.0,1.8461538461538465,0.0,10.0,1.0,18.0,0.9988455357066628,2.090358820872627,13.0,11.0,13.0,1.1094003924504583,0.8634593969478326,0.9970370305242862,1.3184670170868025,4.4058107552442936,4.652423469387753,21.13884900449309,28.0,50.0,26.0,4.4992268369534525,0
1.0,1.7142857142857142,1.7333333333333334,2.0,22.0,4.0,18.0,0.9988455357066628,3.1182687504447086,10.0,11.0,14.0,1.4356965173029843,2.235073948565361,1.89184368611658,3.3026352540292168,6.5033190702326005,13.615785918477714,44.56013792494444,28.0,49.0,22.0,4.240528260216711,1
0.0,1.7333333333333334,1.5,1.0,20.0,0.0,18.0,0.9988455357066628,2.918150098949676,11.0,8.0,15.0,0.9285592184789414,0.9354143466934852,0.9393690179716796,1.306221211889421,5.950255617900168,3.425340423638308,39.04619952281565,30.0,49.0,27.0,4.553362162946345,1
1.0,1.5,1.7333333333333334,2.0,17.0,1.0,18.0,0.9988455357066628,2.756011611006021,8.0,11.0,15.0,0.7071067811865476,0.8537498983243799,0.7901579815429607,1.1949427461877278,4.989779428608139,3.8231000000000006,27.652303196142075,29.0,47.0,25.0,4.501397825434102,0
1.0,1.8461538461538465,1.8571428571428568,1.0,15.0,0.0,18.0,0.9988455357066628,2.299652147608416,11.0,12.0,13.0,1.166596222161777,1.1866605518454392,1.1770554505237556,1.3788891329133408,5.257199436711657,4.110626409175572,31.83668319478608,29.0,47.0,29.0,4.735199727655046,0
0.0,1.368421052631579,1.3333333333333333,5.0,31.0,2.0,17.0,0.9988455357066628,4.362613895361358,7.0,6.0,18.0,0.7405919620773836,1.0,0.8766094454176677,2.624999754103427,6.678021018357878,9.49376527056919,46.30034477005315,22.0,49.0,19.0,3.624910644749305,1
0.0,2.1666666666666665,2.0,1.0,9.0,0.0,17.0,0.9988455357066628,1.802664694279,14.0,12.0,11.0,1.1426091000668408,1.1547005383792517,1.1516895800904376,1.146354322311449,3.873373085996618,3.805076615224364,16.842005778963717,29.0,46.0,25.0,4.452166031814745,0
0.0,1.4210526315789471,1.2777777777777777,4.0,29.0,1.0,17.0,0.9953784385316868,4.107602707176048,8.0,5.0,18.0,0.9355994123490092,0.558326423395605,0.778641096804753,2.3902574968384127,6.530514263116234,7.878075192335614,44.83324758429946,27.0,46.0,19.0,3.697186554571255,1
1.0,1.5333333333333334,1.6875,2.0,21.0,5.0,18.0,0.9953784385316868,3.1233955881380124,8.0,11.0,15.0,0.8055363982396382,1.9273929931386595,1.4957449186283396,3.9748464227021456,5.812693797545335,19.420769280692262,36.877374781006594,27.0,48.0,21.0,4.047685534058519,1
0.0,4.285714285714286,2.857142857142857,1.0,6.0,1.0,17.0,0.9709505941661296,1.1142710621747296,23.0,13.0,6.0,2.1852940772540506,2.166535841157586,2.290174220268771,-0.1099508312385091,4.289985038503516,1.274674862602007,20.44829418641725,23.0,42.0,18.0,3.857709989033302,1
0.0,2.0,1.8461538461538465,3.0,16.0,1.0,18.0,0.9988455357066628,2.308592644881292,13.0,11.0,12.0,1.3008872711759818,1.5112986695683457,1.4121199808219862,1.4475072208735789,6.074932800606009,4.050533156054908,40.4909284893301,28.0,46.0,28.0,4.6917214667854825,1
0.0,1.7333333333333334,1.6,4.0,21.0,0.0,18.0,0.9988455357066628,3.006659275674582,11.0,9.0,14.0,0.9977753031397176,1.2,1.1055415967851332,1.277311696120344,6.28074852020713,2.9504132231404947,42.42838123580542,25.0,46.0,19.0,4.042280097634891,1
0.0,1.181818181818182,1.1428571428571428,5.0,36.0,0.0,15.0,0.9988455357066628,5.114723843962645,4.0,3.0,21.0,0.3856946079199349,0.3499271061118825,0.3691746015438964,1.826828286211264,6.515912705720975,4.337301587301583,44.602618566967024,23.0,49.0,14.0,2.99826689634388,1
0.0,1.4736842105263157,1.2222222222222223,3.0,27.0,0.0,17.0,0.9895875209335164,3.897742936623707,9.0,4.0,18.0,0.6781104593013224,0.5328701692569688,0.6245524328806131,1.5734316351820388,6.196420149108264,4.23012666750831,41.342137492401264,29.0,49.0,20.0,3.987235119903597,1
0.0,1.9285714285714288,1.6428571428571428,3.0,18.0,1.0,17.0,0.9953784385316868,2.6165626306282066,13.0,9.0,13.0,1.2797480619406367,1.0424656799518874,1.175862688082452,1.2117753255651786,6.017764040583895,3.2236625318282703,39.64359805199837,25.0,47.0,21.0,4.172714880243586,1
-1.0,1.7857142857142858,1.7857142857142858,1.0,16.0,1.0,18.0,0.9999999997114608,2.4179330015531866,11.0,11.0,13.0,1.0126747770541304,1.1450871101343856,1.0809104250301114,1.2812378104893436,5.444349467554888,3.865849240098394,33.711292391180265,29.0,43.0,26.0,4.528465488430549,0
1.0,1.3333333333333333,1.5294117647058822,3.0,24.0,0.0,17.0,0.9988455357066628,3.5114099732158874,6.0,9.0,17.0,0.6666666666666666,0.6960093862470137,0.6880911187881312,1.3101140356236558,5.967892647512502,3.3070749108204494,38.99715448839004,31.0,48.0,21.0,4.1678113478700505,0
1.0,1.7142857142857142,2.0,0.0,12.0,1.0,18.0,0.9988455357066628,2.1467184258770406,10.0,13.0,13.0,0.6998542122237651,1.1094003924504583,0.9310966733315952,0.8484265973646229,4.342181412702237,2.752804037814452,21.210044400190004,32.0,48.0,25.0,4.501397825434101,1
0.0,1.9333333333333331,1.4,2.0,20.0,1.0,18.0,0.9814538947451146,2.891366458960192,14.0,6.0,14.0,1.18133634311129,1.019803902718557,1.1352924243950933,1.6351045767521486,6.115219209977728,4.405469678953625,40.65289256198342,26.0,47.0,21.0,4.240528260216711,1
0.0,1.8571428571428568,1.7142857142857142,1.0,15.0,0.0,18.0,0.9988455357066628,2.350829640786418,12.0,10.0,14.0,1.059456926727952,0.9583148474999098,1.0126747770541304,1.056965669137362,5.078658933855018,2.86530036385238,29.647524131366367,33.0,50.0,29.0,4.768020923401285,0
0.0,1.2857142857142858,1.15,4.0,33.0,1.0,15.0,0.9953784385316868,4.701871967631615,6.0,3.0,20.0,0.5471012044321932,0.3570714214271425,0.4691557088212523,2.036786905463754,6.452165626553264,6.405741417092768,43.9430187541438,26.0,49.0,15.0,3.557356043581481,1
1.0,1.8333333333333333,2.333333333333333,1.0,12.0,3.0,18.0,0.9895875209335164,1.9312172327317296,10.0,16.0,11.0,1.1426091000668408,1.7480147469502527,1.4976833963009524,1.643749481065132,4.820267296297683,5.429180764696294,26.88233683214378,30.0,47.0,25.0,4.51205489055743,0
0.0,1.4736842105263157,1.2222222222222223,3.0,27.0,0.0,18.0,0.9895875209335164,3.897742936623707,9.0,4.0,18.0,0.6781104593013224,0.5328701692569688,0.6245524328806131,1.5734316351820388,6.196420149108264,4.230126667508309,41.342137492401264,27.0,49.0,17.0,3.708693620070838,1
1.0,1.7692307692307692,2.25,1.0,12.0,1.0,17.0,0.9953784385316868,2.0420577856662137,10.0,15.0,12.0,0.890448992522325,1.1636866703140785,1.0583005244258363,0.404961935367029,4.594039909095013,1.6581632653061222,23.80958542518503,30.0,49.0,22.0,4.300417118959396,0
1.0,1.6923076923076923,2.0,1.0,13.0,1.0,17.0,0.9895875209335164,2.210972636646596,9.0,14.0,13.0,0.910166120476864,1.1952286093343936,1.078534798411929,1.359351241341271,4.698627920888068,4.1368814524741895,24.471004050066927,32.0,49.0,27.0,4.604764945046351,0
0.0,2.25,2.090909090909091,0.0,11.0,1.0,18.0,0.9953784385316868,1.7459667808981936,15.0,12.0,11.0,1.361677886530683,1.2398346997259868,1.3072431633367745,0.6105915368653501,4.779018386492186,1.950700916281621,27.331325567249955,29.0,48.0,23.0,4.348798912202496,0
0.0,1.04,1.0,7.0,48.0,1.0,14.0,0.9988455357066628,6.718601044860455,1.0,0.0,24.0,0.1959591794226542,0.0,0.1413919026586838,6.783865662978103,6.8525550493093474,47.020833333333314,47.97875959615328,15.0,49.0,6.0,1.5116911406707565,1
0.0,1.6875,1.4375,2.0,22.0,2.0,18.0,0.9953784385316868,3.1607594024221464,11.0,7.0,16.0,0.7680128579652817,1.1709371246996996,0.998044963916957,1.902248375978654,6.225883616542337,5.9880507497116495,41.792937158172776,23.0,50.0,18.0,3.9793105986731567,1
0.0,2.0,1.5714285714285714,1.0,14.0,1.0,18.0,0.9895875209335164,2.307899477880265,14.0,8.0,13.0,1.0,0.7284313590846836,0.9006800152084637,0.7272133408660711,4.633285464433156,2.3029547881808465,24.83484856537589,28.0,48.0,21.0,4.178468412993377,1
0.0,2.0,1.6923076923076923,0.0,12.0,0.0,17.0,0.9895875209335164,2.201908263302538,14.0,9.0,13.0,1.0690449676496976,0.8213137116947162,0.9700593224969476,1.029751665527629,4.425750655288532,3.0817644008873857,21.527061205255784,27.0,49.0,22.0,4.265424934732508,0
1.0,1.7272727272727273,3.1,0.0,9.0,9.0,17.0,0.9580420219377606,1.5885842753848471,8.0,21.0,10.0,0.7496555682941201,3.207802986469088,2.3799998094475807,3.125654034584481,4.232073384330977,12.825246586380397,20.584683460222987,29.0,49.0,24.0,4.245431792590247,0
-1.0,1.9230769230769231,1.9230769230769231,0.0,12.0,2.0,17.0,0.9999999997114608,2.0614557962760203,12.0,12.0,12.0,0.9166442529086912,1.3846153846153846,1.1741798094210576,1.7173750407498691,4.491825054851136,6.251745289100922,22.86848712621573,32.0,48.0,27.0,4.604764945046352,0
-1.0,1.9230769230769231,2.083333333333333,1.0,12.0,2.0,18.0,0.9999999997114608,2.01246117974981,12.0,13.0,12.0,1.071414482860317,1.7539637649874324,1.4422205101855958,2.000120899850586,4.762916811332885,6.804733727810651,25.19387288523091,29.0,49.0,29.0,4.708132064658601,0
