F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,Classe
0.0,27.0,23.0,4.0,4.0,26.0,1.9285714285714288,1.7692307692307692,1.0,0.0,14.0,0.0,14.0,13.0,17.0,0.9953784385316868,2.22,0.54,13.0,10.0,13.0,13.0,0.8889686876112561,1.0326308782000686,0.9730085108210398,1.0075163339804032,0.7340223821660877,4.909815586221727,2.1706281957633307,28.091591463139096,0.08,27.0,49.0,29.0,4.675310868912362,0
-1.0,25.0,25.0,7.0,7.0,22.0,2.083333333333333,2.272727272727273,2.0,1.0,12.0,0.0,12.0,11.0,17.0,0.9999999997114608,1.846185256143056,0.46,13.0,14.0,11.0,11.0,1.0,1.753963764987432,1.7104443383842525,1.7358665024067068,1.77651477138597,5.1647002995129965,5.366692694845319,31.085797074159355,0.0,31.0,49.0,26.0,4.528465488430548,0
1.0,19.0,31.0,3.0,6.0,28.0,1.3571428571428572,2.066666666666667,2.0,1.0,18.0,3.0,14.0,15.0,17.0,0.9580420219377606,2.646431559666716,0.58,5.0,16.0,14.0,14.0,0.6896598793878495,0.7178482586514923,1.3888444437333107,1.1713991552733125,1.963826165389818,5.831198235011804,6.898382237654279,37.76091268855239,-0.24,27.0,47.0,18.0,4.05869069550801,0
1.0,24.0,26.0,3.0,4.0,29.0,1.6,1.7333333333333334,2.0,0.0,17.0,1.0,15.0,15.0,18.0,0.9988455357066628,2.6305892875931813,0.6,9.0,11.0,14.0,15.0,0.9434164716336324,0.7118052168020874,0.997775303139718,0.869226987360353,1.0038218236384704,5.216967729128709,2.854671280276817,31.07270540278659,-0.04,29.0,50.0,26.0,4.555533151426995,1
0.0,33.0,17.0,4.0,3.0,26.0,2.357142857142857,1.3076923076923077,1.0,0.0,15.0,1.0,14.0,13.0,17.0,0.924818704684491,2.28219192882632,0.54,19.0,4.0,13.0,13.0,0.5994620704162712,1.2309777099724346,0.6056929133855238,1.1123449939023116,0.9401237730234976,5.319022753116405,2.377871790207522,32.659801906428726,0.32,31.0,46.0,22.0,4.273349455962949,1
0.0,37.0,13.0,7.0,3.0,19.0,3.7,1.3,0.0,0.0,9.0,4.0,10.0,10.0,17.0,0.8267463722040789,1.4,0.4,27.0,3.0,9.0,10.0,0.4344028241457749,1.7916472867168918,0.6403124237432849,1.8027756377319943,1.075264995759675,4.906705539358604,3.1017751479289943,28.995835068721377,0.48,29.0,50.0,16.0,3.5779107411359785,0
1.0,19.0,31.0,4.0,7.0,21.0,1.7272727272727273,2.8181818181818183,1.0,2.0,11.0,3.0,11.0,11.0,17.0,0.9580420219377606,1.6871277367170516,0.44,8.0,20.0,10.0,11.0,0.6896598793878495,0.9620913858416692,2.0368505911280077,1.6836599252229212,1.3955248035097034,5.1637498307487,4.18703941384967,31.2185436803934,-0.24,29.0,50.0,22.0,4.257500413502068,0
1.0,24.0,26.0,5.0,4.0,25.0,1.8461538461538465,2.0,3.0,0.0,15.0,1.0,13.0,13.0,18.0,0.9988455357066628,2.2202702538204666,0.52,11.0,13.0,13.0,12.0,0.9434164716336324,1.4058205294228512,1.0377490433255416,1.2379597645716216,0.9975503810938182,5.66916082028276,2.6483654089831696,36.36674728769192,-0.04,29.0,46.0,27.0,4.582600814423441,0
0.0,29.0,21.0,5.0,4.0,25.0,2.230769230769231,1.6153846153846154,1.0,0.0,13.0,1.0,13.0,13.0,18.0,0.9814538947451146,2.090358820872628,0.52,16.0,8.0,12.0,13.0,0.7858751946471527,1.309952797378954,0.9230769230769232,1.1741798094210576,1.147166039007771,4.87876728151361,3.1885833225883697,27.30508311410511,0.16,29.0,50.0,28.0,4.691721466785482,0
-1.0,25.0,25.0,7.0,8.0,23.0,2.083333333333333,2.083333333333333,2.0,2.0,19.0,1.0,12.0,12.0,18.0,0.9999999997114608,2.685069831494145,0.48,13.0,13.0,11.0,12.0,1.0,2.215789300051388,2.43099202430247,2.32588095615881,1.7866526148947448,6.574323109746109,4.278058008605219,45.28245724150612,0.0,22.0,50.0,19.0,3.823979141548664,1
0.0,27.0,23.0,3.0,3.0,39.0,1.35,1.15,4.0,0.0,32.0,0.0,20.0,20.0,16.0,0.9953784385316868,4.5431266766402185,0.8,7.0,3.0,20.0,19.0,0.8889686876112561,0.5722761571129799,0.4769696007084728,0.5361902647381804,2.067728053054609,6.503051345326004,6.285444234404538,44.52190373174688,0.08,25.0,48.0,17.0,3.652948861009533,1
1.0,22.0,28.0,2.0,4.0,34.0,1.2222222222222223,1.6470588235294117,4.0,0.0,22.0,2.0,18.0,17.0,17.0,0.9895875209335164,3.4770677301427426,0.7,4.0,11.0,17.0,17.0,0.8365012677171205,0.415739709641549,0.7624400821656306,0.6452337023220694,1.862396009297552,5.276400521642552,7.54036908881199,30.39659747920372,-0.12,29.0,49.0,19.0,3.963809652538438,1
0.0,26.0,24.0,8.0,3.0,28.0,1.8571428571428568,1.6,2.0,0.0,17.0,5.0,14.0,15.0,18.0,0.9988455357066628,2.6312734559524604,0.58,12.0,9.0,14.0,14.0,0.9434164716336324,1.8070158058105028,0.7118052168020874,1.3619598384918277,3.3731037438856863,5.314438231078801,15.673683431952664,31.61021776457771,0.04,30.0,49.0,25.0,4.53421902118034,0
0.0,28.0,22.0,8.0,5.0,27.0,2.0,1.5714285714285714,3.0,1.0,21.0,3.0,14.0,14.0,18.0,0.9895875209335164,2.9540480700218814,0.56,14.0,8.0,14.0,13.0,0.8365012677171205,2.138089935299395,1.1157499537009508,1.7187442022165664,2.401784563713836,6.624356951219731,7.881580713576203,45.84751172220263,0.12,25.0,41.0,24.0,4.186044837897654,1
1.0,24.0,26.0,3.0,3.0,28.0,1.7142857142857142,1.7333333333333334,2.0,0.0,16.0,0.0,14.0,15.0,17.0,0.9988455357066628,2.561952380509833,0.58,10.0,11.0,14.0,14.0,0.9434164716336324,0.8806305718527109,0.8537498983243799,0.8668831096535542,0.5634358234130649,4.938513800319663,1.5647933023553922,27.834093463890117,-0.04,32.0,49.0,26.0,4.567040216926578,0
0.0,48.0,2.0,48.0,1.0,2.0,48.0,1.0,0.0,0.0,2.0,47.0,1.0,2.0,11.0,0.2422921887938758,0.3104834939252004,0.06,47.0,0.0,1.0,1.0,0.0588936890535685,0.0,0.0,22.15601247717849,0.7071067811865474,5.426952756200196,1.4999999999999998,32.16640553709475,0.92,13.0,49.0,3.0,0.3014969295343807,1
1.0,24.0,26.0,4.0,7.0,19.0,2.4,2.6,0.0,2.0,8.0,3.0,10.0,10.0,18.0,0.9988455357066628,1.3856406460551016,0.4,14.0,16.0,10.0,9.0,0.9434164716336324,1.1135528725660044,2.28910462845192,1.8027756377319943,1.3824835659767247,4.041451884327381,4.124260355029586,20.00000000000001,-0.04,25.0,48.0,24.0,4.34389537982896,0
0.0,26.0,24.0,9.0,8.0,25.0,2.0,1.8461538461538465,3.0,1.0,20.0,1.0,13.0,13.0,18.0,0.9988455357066628,2.808843178249722,0.52,13.0,11.0,12.0,13.0,0.9434164716336324,2.2188007849009166,1.9551176964828976,2.092533924420837,2.4442408818163264,6.669101391037841,7.873897005113224,46.27012237545747,0.04,29.0,50.0,19.0,3.996630848284676,1
1.0,21.0,29.0,4.0,5.0,26.0,1.5,2.230769230769231,2.0,1.0,17.0,1.0,14.0,13.0,18.0,0.9814538947451146,2.467468338196056,0.54,7.0,16.0,13.0,13.0,0.7858751946471527,0.9819805060619656,1.36741452574086,1.2383891479481843,1.101652765329458,6.006771155142103,2.803192834124314,39.70598237324571,-0.16,28.0,49.0,22.0,4.303149662852282,1
1.0,23.0,27.0,3.0,4.0,32.0,1.3529411764705883,1.6875,2.0,0.0,24.0,1.0,17.0,16.0,17.0,0.9953784385316868,3.4153184331772053,0.66,6.0,11.0,16.0,16.0,0.8889686876112561,0.6809315825170721,1.1021995055342748,0.925111364998409,1.5631543122214964,6.402914175501824,4.035803753983312,43.6467608989728,-0.08,27.0,49.0,20.0,4.229871195093384,0
0.0,28.0,22.0,5.0,4.0,27.0,2.0,1.5714285714285714,1.0,0.0,16.0,1.0,14.0,14.0,18.0,0.9895875209335164,2.409647277092646,0.56,14.0,8.0,13.0,14.0,0.8365012677171205,1.2535663410560174,0.9035079029052512,1.1134612334371354,1.3606142146334386,5.50550798412307,3.8908194888990497,34.2593679660668,0.12,31.0,50.0,26.0,4.561286684176786,1
0.0,30.0,20.0,3.0,2.0,36.0,1.5789473684210529,1.1111111111111112,3.0,0.0,26.0,1.0,19.0,18.0,17.0,0.9709505941661296,3.830456891808078,0.74,11.0,2.0,18.0,18.0,0.7369655941662062,0.6740130776245105,0.3142696805273545,0.5796651510683032,1.427948667227124,5.930074970696579,4.013213610586011,38.25744882224125,0.2,26.0,49.0,16.0,3.754342869421053,1
1.0,24.0,26.0,3.0,2.0,40.0,1.2,1.238095238095238,6.0,0.0,33.0,1.0,20.0,21.0,15.0,0.9988455357066628,4.701871967631615,0.82,4.0,5.0,20.0,20.0,0.9434164716336324,0.5099019513592785,0.4259177099999599,0.4691557088212523,2.036786905463754,6.452165626553264,6.405741417092768,43.9430187541438,-0.04,25.0,49.0,14.0,3.391169644053742,1
0.0,26.0,24.0,6.0,5.0,26.0,2.0,1.7142857142857142,2.0,1.0,17.0,1.0,13.0,14.0,18.0,0.9988455357066628,2.459349507491768,0.54,13.0,10.0,13.0,13.0,0.9434164716336324,1.5191090506254998,1.1605769149479943,1.352739434648124,1.6166092027204209,6.062745714548984,4.772751180631573,40.23041404674776,0.04,28.0,49.0,27.0,4.610518477796142,1
1.0,24.0,26.0,4.0,7.0,25.0,1.8461538461538465,2.0,2.0,1.0,15.0,3.0,13.0,13.0,18.0,0.9988455357066628,2.229259966894844,0.52,11.0,13.0,12.0,13.0,0.9434164716336324,1.0986812966989,1.6641005886756874,1.4121199808219862,1.939223241632644,5.627715422038971,6.943364826669249,35.8450640162633,-0.04,29.0,50.0,27.0,4.615422010169679,1
-1.0,25.0,25.0,4.0,7.0,22.0,2.083333333333333,2.272727272727273,1.0,2.0,10.0,3.0,12.0,11.0,18.0,0.9999999997114608,1.7344739836619056,0.46,13.0,14.0,11.0,11.0,1.0,0.9537935951882998,2.0489868490153897,1.5784465096235951,1.768687984575214,4.448277053663306,5.521255822842816,22.443848303065447,0.0,29.0,47.0,27.0,4.586183358692583,0
-1.0,25.0,25.0,4.0,5.0,28.0,1.6666666666666667,1.7857142857142858,1.0,1.0,17.0,1.0,15.0,14.0,17.0,0.9999999997114608,2.554133904085689,0.58,10.0,11.0,14.0,14.0,1.0,0.9428090415820634,1.1450871101343856,1.0470501000475156,1.4695657385252423,5.542732206609343,4.512850494774634,34.6346397993039,0.0,29.0,49.0,28.0,4.664653803789036,0
1.0,22.0,28.0,3.0,4.0,24.0,1.8333333333333333,2.1538461538461537,1.0,0.0,11.0,1.0,12.0,13.0,18.0,0.9895875209335164,1.8894443627691184,0.5,10.0,15.0,12.0,12.0,0.8365012677171205,0.8975274678557508,1.166596222161777,1.0583005244258363,0.6074429030505436,4.225153931291723,2.040816326530612,21.219664336322765,-0.12,29.0,48.0,26.0,4.528465488430548,0
1.0,16.0,34.0,3.0,10.0,26.0,1.2307692307692308,2.4285714285714284,5.0,2.0,18.0,7.0,13.0,14.0,17.0,0.9043814574359548,2.586194114910944,0.54,3.0,20.0,13.0,13.0,0.5563933485243853,0.5756395979652217,2.351725376164904,1.8399618293887736,3.2863189801555395,6.201319470813479,14.423641739057333,41.61905059668746,-0.36,26.0,48.0,21.0,4.048595185796918,1
0.0,27.0,23.0,5.0,4.0,30.0,1.6875,1.5333333333333334,3.0,0.0,20.0,1.0,16.0,15.0,18.0,0.9953784385316868,2.9522195040342107,0.62,11.0,8.0,15.0,15.0,0.8889686876112561,1.1575161985907585,0.8844332774281067,1.0372861413428085,1.865189418183111,5.85342104717921,5.663018306028303,37.579685226185845,0.08,30.0,49.0,27.0,4.577697282049904,0
1.0,13.0,37.0,3.0,8.0,17.0,1.4444444444444444,4.111111111111111,0.0,4.0,9.0,5.0,9.0,9.0,16.0,0.8267463722040789,1.3676256797823003,0.36,4.0,28.0,9.0,8.0,0.4344028241457749,0.6849348892187752,2.806517986736686,2.4393887111222385,1.1543112117440446,5.24365712262047,2.81828825261273,32.22436978663961,-0.48,26.0,47.0,16.0,3.494034859615898,0
-1.0,25.0,25.0,4.0,4.0,22.0,2.272727272727273,2.083333333333333,0.0,0.0,9.0,0.0,11.0,12.0,18.0,0.9999999997114608,1.6517869111964776,0.46,14.0,13.0,11.0,11.0,1.0,1.052348809344566,1.1873172373979173,1.1287613031084496,0.3806136718870299,3.7715708732111706,1.711527793676091,17.0006809089989,0.0,31.0,47.0,24.0,4.474330162437656,0
0.0,27.0,23.0,7.0,5.0,23.0,2.25,1.9166666666666667,0.0,2.0,12.0,2.0,12.0,12.0,18.0,0.9953784385316868,1.941545775921856,0.48,15.0,11.0,11.0,12.0,0.8889686876112561,1.5343293866268306,1.6051133570215186,1.5789412767913678,1.7044788755319202,4.932630027926818,5.093791947610586,27.343048201175485,0.08,23.0,50.0,20.0,4.156304282370468,0
0.0,28.0,22.0,8.0,8.0,19.0,2.8,2.2,1.0,1.0,8.0,0.0,10.0,10.0,18.0,0.9895875209335164,1.4560219778561034,0.4,18.0,12.0,9.0,10.0,0.8365012677171205,2.08806130178211,2.0396078054371136,2.085665361461421,1.769054250308142,4.105266665938179,5.047562425683712,19.46066215735138,0.12,28.0,50.0,26.0,4.466405641207214,0
0.0,28.0,22.0,3.0,3.0,37.0,1.4736842105263157,1.1578947368421053,3.0,0.0,28.0,0.0,19.0,19.0,16.0,0.9895875209335164,4.057388322554299,0.76,9.0,3.0,19.0,18.0,0.8365012677171205,0.5954583420518295,0.488085183973458,0.5668594533825794,1.6232333871683666,6.160202995453879,4.619203329369796,40.83646468739694,0.12,25.0,46.0,15.0,3.4620672529236014,1
-1.0,25.0,25.0,4.0,5.0,24.0,2.083333333333333,1.9230769230769231,1.0,1.0,14.0,1.0,12.0,13.0,18.0,0.9999999997114608,2.090454496036687,0.5,13.0,12.0,12.0,12.0,1.0,1.2555432644432802,1.3278981924332365,1.296148139681572,0.8817334283548109,5.536772377167793,2.2959183673469394,35.02780556006472,0.0,27.0,46.0,22.0,4.294663586209603,1
-1.0,25.0,25.0,6.0,4.0,25.0,1.9230769230769231,1.9230769230769231,2.0,0.0,14.0,2.0,13.0,13.0,18.0,0.9999999997114608,2.1376622745419818,0.52,12.0,12.0,13.0,12.0,1.0,1.3846153846153846,1.1409536133993328,1.268647884805434,1.50068917991231,5.279426215499317,4.885326557093424,32.15928430195608,0.0,28.0,48.0,26.0,4.604764945046352,0
0.0,33.0,17.0,6.0,2.0,23.0,2.75,1.4166666666666667,0.0,0.0,9.0,4.0,12.0,12.0,17.0,0.924818704684491,1.7915356541246954,0.48,21.0,5.0,12.0,11.0,0.5994620704162712,1.299038105676658,0.4930066485916347,1.1873172373979173,1.481863188959928,3.935154778248197,5.550753476182386,17.254229832933888,0.32,26.0,47.0,17.0,3.9239139359380153,0
-1.0,25.0,25.0,7.0,3.0,28.0,1.7857142857142858,1.6666666666666667,3.0,0.0,16.0,4.0,14.0,15.0,18.0,0.9999999997114608,2.569747069265768,0.58,11.0,10.0,14.0,14.0,1.0,1.5665508713900935,0.699205898780101,1.200475530036497,2.933855026205264,5.031038788984197,13.069494820769208,28.25358183527931,0.0,30.0,48.0,26.0,4.501397825434102,0
1.0,21.0,29.0,3.0,5.0,27.0,1.5,2.071428571428572,3.0,1.0,18.0,2.0,14.0,14.0,17.0,0.9814538947451146,2.593530412391573,0.56,7.0,15.0,13.0,14.0,0.7858751946471527,0.823754471047914,1.4374722712498649,1.2058530725810097,1.2719912743458404,6.122285994125953,3.247386888273315,40.942125369250974,-0.16,24.0,50.0,18.0,3.944666510772432,1
-1.0,25.0,25.0,4.0,4.0,36.0,1.3157894736842106,1.3888888888888888,6.0,0.0,32.0,0.0,19.0,18.0,18.0,0.9999999997114608,4.502488200983985,0.74,6.0,7.0,18.0,18.0,1.0,0.9206766149755738,0.9509579315902048,0.9362436797669608,2.4110147241358773,6.696704815056409,6.948066666666671,46.47649127095195,0.0,22.0,49.0,19.0,3.5647033558391743,1
0.0,44.0,6.0,15.0,2.0,8.0,11.0,1.2,0.0,0.0,4.0,13.0,4.0,5.0,13.0,0.5293608649988253,0.6225752966509353,0.18,40.0,1.0,4.0,4.0,0.1844245711374274,4.743416490252569,0.4,5.813989089756057,0.719391423111886,4.827247553133164,1.6231078866756912,28.65466936326428,0.76,20.0,48.0,8.0,1.9440861654153403,1
-1.0,25.0,25.0,3.0,4.0,34.0,1.4705882352941178,1.3888888888888888,4.0,0.0,27.0,1.0,17.0,18.0,17.0,0.9999999997114608,3.8327535793473606,0.7,8.0,7.0,17.0,17.0,1.0,0.7759356446042893,0.8906233078822998,0.8378787599208675,1.6831778901466046,6.485392015849818,4.367225527312059,44.37437423567895,0.0,23.0,49.0,18.0,3.8084781954139455,1
0.0,26.0,24.0,5.0,5.0,25.0,2.0,1.8461538461538465,2.0,2.0,15.0,0.0,13.0,13.0,18.0,0.9988455357066628,2.238213573366045,0.52,13.0,11.0,13.0,12.0,0.9434164716336324,1.3008872711759818,1.4058205294228512,1.356553237580646,1.341223446856029,5.597690944070592,3.419557283320064,35.39233590063451,0.04,30.0,44.0,27.0,4.697474999535273,0
0.0,26.0,24.0,4.0,4.0,22.0,2.363636363636364,2.0,0.0,0.0,7.0,0.0,11.0,12.0,18.0,0.9988455357066628,1.6517869111964774,0.46,15.0,12.0,11.0,11.0,0.9434164716336324,0.9791208740244552,1.0,1.0065945132861065,0.4143667392107607,3.6118099964930335,2.074640788594342,14.857365082922064,0.04,29.0,49.0,21.0,4.316827716832514,0
1.0,22.0,28.0,3.0,5.0,22.0,2.0,2.333333333333333,0.0,2.0,7.0,2.0,11.0,12.0,18.0,0.9895875209335164,1.7459667808981936,0.46,11.0,16.0,11.0,11.0,0.8365012677171205,0.7385489458759964,1.4337208778404378,1.1666441621738033,1.1375995835530182,4.373186822517374,3.6002546296296307,21.87054801182395,-0.12,29.0,46.0,26.0,4.501397825434102,0
0.0,31.0,19.0,4.0,3.0,22.0,2.583333333333333,1.7272727272727273,1.0,0.0,7.0,1.0,12.0,11.0,17.0,0.9580420219377606,1.69952934661335,0.46,19.0,8.0,11.0,11.0,0.6896598793878495,1.1873172373979173,0.616575453011388,1.048898963636071,0.5529693370839404,3.906494665583444,2.125642115704822,17.617835150179104,0.24,27.0,49.0,22.0,4.0999979678969245,0
0.0,26.0,24.0,15.0,18.0,13.0,3.7142857142857135,3.4285714285714284,2.0,3.0,11.0,3.0,7.0,7.0,17.0,0.9988455357066628,1.5497096502248415,0.28,19.0,17.0,6.0,7.0,0.9434164716336324,4.919764387920733,5.948760803902003,5.460432815318969,1.8969502787633807,6.620672406966486,4.894328516796043,45.79769249991454,0.04,18.0,50.0,13.0,2.8492505273814155,1
1.0,20.0,30.0,3.0,5.0,23.0,1.6666666666666667,2.5,1.0,4.0,12.0,2.0,12.0,12.0,17.0,0.9709505941661296,1.941545775921856,0.48,8.0,18.0,12.0,11.0,0.7369655941662062,0.7453559924999298,1.8027756377319943,1.440968038815882,1.1910579769391658,4.752273848005866,2.9709399223722324,26.322237627586684,-0.2,23.0,46.0,17.0,3.871949598425772,1
0.0,28.0,22.0,4.0,4.0,33.0,1.6470588235294117,1.2941176470588236,4.0,0.0,25.0,0.0,17.0,17.0,17.0,0.9895875209335164,3.552126123886932,0.68,11.0,5.0,16.0,17.0,0.8365012677171205,0.903664205631601,0.823529411764706,0.8823529411764706,1.7591111111111108,6.435299561815235,4.843674074074074,43.967674152514086,0.12,27.0,50.0,21.0,4.075101293381128,1
0.0,26.0,24.0,6.0,3.0,28.0,1.8571428571428568,1.6,1.0,0.0,16.0,3.0,14.0,15.0,18.0,0.9988455357066628,2.5305335405799307,0.58,12.0,9.0,14.0,14.0,0.9434164716336324,1.3552618543578767,0.7118052168020874,1.0794810925861056,2.2088179362579554,5.067882343122759,8.87067471886714,29.122923812442146,0.04,32.0,48.0,26.0,4.604764945046351,0
0.0,27.0,23.0,2.0,2.0,40.0,1.2857142857142858,1.15,4.0,0.0,32.0,0.0,21.0,20.0,17.0,0.9953784385316868,4.628995571395592,0.82,6.0,3.0,20.0,20.0,0.8889686876112561,0.4517539514526256,0.3570714214271425,0.4139161645970034,1.3552879972742162,6.217234799462829,2.836805555555556,41.36659017744225,0.08,27.0,49.0,12.0,3.27523199947958,1
0.0,27.0,23.0,5.0,3.0,28.0,1.8,1.6428571428571428,2.0,0.0,17.0,2.0,15.0,14.0,18.0,0.9953784385316868,2.554133904085689,0.58,12.0,9.0,14.0,14.0,0.8889686876112561,1.2220201853215575,0.8112726208286106,1.0470501000475156,1.469565738525242,5.542732206609343,4.512850494774632,34.6346397993039,0.08,31.0,49.0,27.0,4.631832608042798,1
0.0,29.0,21.0,6.0,3.0,28.0,1.9333333333333331,1.5,0.0,0.0,16.0,3.0,15.0,14.0,16.0,0.9814538947451146,2.616027522790997,0.58,14.0,7.0,14.0,14.0,0.7858751946471527,1.4817407180595248,0.6267831705280087,1.1713991552733125,2.3499794983551765,5.020208529098768,8.360973360686518,27.508120889273577,0.16,28.0,49.0,23.0,4.381620107948733,0
0.0,31.0,19.0,8.0,4.0,19.0,3.1,1.9,0.0,0.0,7.0,4.0,10.0,10.0,17.0,0.9580420219377606,1.3564659966250534,0.4,21.0,9.0,10.0,9.0,0.6896598793878495,2.118962010041709,0.9433981132056604,1.746424919657298,1.5769921338480306,3.865543459191434,5.403117441547972,17.335538752362954,0.24,31.0,47.0,26.0,4.4393379782107685,0
0.0,27.0,23.0,7.0,6.0,19.0,2.7,2.3,1.0,1.0,7.0,1.0,10.0,10.0,18.0,0.9953784385316868,1.3266499161421597,0.4,17.0,13.0,9.0,10.0,0.8889686876112561,1.8466185312619388,1.417744687875783,1.6583123951777,1.2827937205672124,3.710645297474069,4.008264462809917,16.277892561983478,0.08,30.0,50.0,27.0,4.588354347173232,0
0.0,28.0,22.0,9.0,7.0,24.0,2.333333333333333,1.6923076923076923,2.0,1.0,18.0,2.0,12.0,13.0,18.0,0.9895875209335164,2.539685019840059,0.5,16.0,9.0,12.0,12.0,0.8365012677171205,2.460803843372233,1.6354070481130227,2.0976176963403037,2.236303163866934,6.545400584754549,6.822314049586777,45.09446547683432,0.12,26.0,49.0,21.0,4.12832696763562,1
1.0,23.0,27.0,4.0,4.0,28.0,1.6428571428571428,1.8,4.0,0.0,20.0,0.0,14.0,15.0,17.0,0.9953784385316868,2.8850649906024657,0.58,9.0,12.0,14.0,14.0,0.8889686876112561,1.1088696211614302,1.1661903789690602,1.1415824384308173,1.10990898460734,6.158950698993005,2.5057741488624856,41.139130072188,-0.08,30.0,47.0,22.0,4.238357271736062,1
1.0,24.0,26.0,2.0,2.0,43.0,1.0909090909090908,1.181818181818182,6.0,0.0,38.0,0.0,22.0,22.0,16.0,0.9988455357066628,5.368947755380005,0.88,2.0,4.0,22.0,21.0,0.9434164716336324,0.2874797872880344,0.3856946079199349,0.3431742925123068,2.1192517713040697,6.622887990222122,5.491228070175438,45.7160712088564,-0.04,22.0,48.0,12.0,2.939507788271281,1
1.0,22.0,28.0,3.0,4.0,27.0,1.5714285714285714,2.0,2.0,0.0,17.0,1.0,14.0,14.0,18.0,0.9895875209335164,2.5152335875619984,0.56,8.0,14.0,13.0,14.0,0.8365012677171205,0.8206518066482897,1.2535663410560174,1.0809104250301114,0.941882930954328,5.721084316223108,2.3409355275452404,36.73449794027368,-0.12,29.0,50.0,21.0,4.224117662343593,1
0.0,28.0,22.0,2.0,2.0,36.0,1.4736842105263157,1.2222222222222223,3.0,0.0,24.0,0.0,19.0,18.0,16.0,0.9895875209335164,3.7884561499375966,0.74,9.0,4.0,18.0,18.0,0.8365012677171205,0.4993069989739546,0.415739709641549,0.4773924792609647,0.6227523687795278,5.299507596968428,1.3878205128205132,30.61464254659427,0.12,25.0,48.0,15.0,3.727836761836844,1
1.0,24.0,26.0,4.0,3.0,35.0,1.3333333333333333,1.4444444444444444,4.0,0.0,28.0,1.0,18.0,18.0,17.0,0.9988455357066628,3.960000000000001,0.72,6.0,8.0,18.0,17.0,0.9434164716336324,0.816496580927726,0.7617394000445605,0.7915448249319448,1.8801614609342263,6.548150621612508,5.271202892572014,45.05555563363207,-0.04,28.0,48.0,23.0,4.107012837388965,1
1.0,24.0,26.0,4.0,4.0,25.0,1.8461538461538465,2.0,1.0,0.0,11.0,0.0,13.0,13.0,17.0,0.9988455357066628,2.0023985617254123,0.52,11.0,13.0,12.0,13.0,0.9434164716336324,0.8634593969478326,1.0377490433255416,0.9576845844606716,0.6793680904459196,4.125690605888488,2.3742351716961494,19.411893817169204,-0.04,30.0,50.0,26.0,4.517808423307221,0
0.0,31.0,19.0,6.0,4.0,24.0,2.3846153846153846,1.5833333333333333,0.0,0.0,13.0,2.0,13.0,12.0,18.0,0.9580420219377606,2.080865204668481,0.5,18.0,7.0,12.0,12.0,0.6896598793878495,1.6888075692384727,0.8620067027323834,1.4142135623730951,1.442497833620557,4.967732856912203,3.98,27.99217554096507,0.24,31.0,49.0,25.0,4.441508966691418,0
1.0,24.0,26.0,9.0,9.0,5.0,8.0,8.666666666666666,0.0,3.0,0.0,0.0,3.0,3.0,15.0,0.9988455357066628,0.5153639490690051,0.12,21.0,23.0,2.0,3.0,0.9434164716336324,0.816496580927726,0.4714045207910317,0.7453559924999299,-0.6260990336999436,4.548896665419827,2.040000000000002,23.21933517201336,-0.04,19.0,50.0,10.0,2.84221263157627,1
1.0,21.0,29.0,4.0,8.0,23.0,1.75,2.4166666666666665,1.0,1.0,12.0,4.0,12.0,12.0,18.0,0.9814538947451146,1.889338508579127,0.48,9.0,17.0,12.0,11.0,0.7858751946471527,1.0103629710818451,1.9346977943739836,1.578941276791368,2.212558830149681,4.93301935630747,8.526167549910383,28.552362788232568,-0.16,28.0,46.0,29.0,4.7081320646586,1
0.0,28.0,22.0,6.0,5.0,28.0,1.8666666666666667,1.5714285714285714,1.0,1.0,19.0,1.0,15.0,14.0,18.0,0.9895875209335164,2.7429181540833487,0.58,13.0,8.0,14.0,14.0,0.8365012677171205,1.4079141387961918,1.1157499537009508,1.2837593426887093,1.9910687753256269,6.135395718279877,6.180534472742268,40.81397776423825,0.12,30.0,49.0,26.0,4.544876086303667,0
0.0,27.0,23.0,6.0,4.0,29.0,1.8,1.5333333333333334,3.0,0.0,20.0,2.0,15.0,15.0,17.0,0.9953784385316868,2.884441020371192,0.6,12.0,8.0,14.0,15.0,0.8889686876112561,1.4236104336041748,0.8844332774281067,1.1925695879998877,2.078844447831836,6.152371887940398,6.9580078125,41.03735207100588,0.08,31.0,50.0,25.0,4.455748576083887,1
1.0,24.0,26.0,4.0,7.0,18.0,2.4,2.888888888888889,0.0,2.0,5.0,3.0,10.0,9.0,18.0,0.9988455357066628,1.214742771124817,0.38,14.0,17.0,9.0,9.0,0.9434164716336324,1.019803902718557,1.9688939051854832,1.5630781478860525,1.1198720612960906,3.4605481035341503,3.9023632128588415,14.22443277366036,-0.04,33.0,48.0,22.0,4.311074184082723,0
0.0,30.0,20.0,5.0,3.0,21.0,2.727272727272727,1.818181818181818,0.0,0.0,9.0,2.0,11.0,11.0,17.0,0.9709505941661296,1.6390240998838306,0.44,19.0,9.0,11.0,10.0,0.7369655941662062,1.4826824027545538,0.8331955809010618,1.28564869306645,0.6374567632396722,4.208143347379189,2.4147499999999997,20.151933583087285,0.2,26.0,46.0,20.0,4.191296466597355,1
